lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84834608483565,2023,Blankenburg-Jiricek,CBJ,pairing,5on5,8,4308.0,27.0,0.47,0.52,0.48,37.76,3.16,2.37,10.48,1.38,18.57,15.04,3.07,3.09,3.0,40.0,11.0,22.0,73.0,1.0,6.0,0.0,9.0,0.0,17.0,18.0,39.0,50.0,4.0,10.0,41.0,32.0,8.0,10.0,40.0,5.0,6.0,1.03,0.52,1.61,1.0,0.0,0.0,71.23,51.0,49.86,5.0,0.5,0.8,0.8,2.86,2.8,2.78,39.6,3.53,2.59,10.69,1.39,21.12,15.68,3.43,3.57,3.47,40.0,15.0,13.0,68.0,2.0,7.0,1.0,7.0,0.0,17.0,22.0,38.0,53.0,3.0,6.0,36.0,37.0,8.0,17.0,43.0,7.0,5.0,1.25,1.02,1.27,0.0,1.0,1.0,70.53,55.0,56.06,9.0,0.53,1.16,1.16,2.9,2.91,2.88
847847484826998483431,2023,Crouse-Cooley-Guenther,ARI,line,5on5,21,11579.0,64.0,0.47,0.47,0.48,112.03,7.85,6.71,30.24,3.77,60.25,44.17,7.58,7.74,7.48,109.0,44.0,49.0,202.0,6.0,9.0,1.0,23.0,0.0,54.0,61.0,103.0,147.0,8.0,22.0,62.0,82.0,26.0,27.0,120.0,29.0,4.0,3.05,3.59,1.21,3.0,2.0,1.0,201.96,153.0,152.15,16.0,1.39,1.51,1.51,7.74,7.67,7.5,120.02,9.0,7.61,30.91,4.03,64.29,49.16,8.45,8.9,8.38,110.0,55.0,62.0,227.0,11.0,12.0,2.0,28.0,0.0,50.0,64.0,99.0,154.0,7.0,20.0,134.0,100.0,27.0,31.0,132.0,22.0,11.0,3.24,2.91,2.85,7.0,3.0,1.0,225.33,165.0,164.72,21.0,1.58,2.54,2.54,8.03,8.01,7.73
84779718482730,2023,Englund-Clarke,LAK,pairing,5on5,8,1877.0,51.0,0.63,0.55,0.56,18.51,1.98,1.06,4.37,0.56,8.69,7.34,1.93,1.94,1.9,17.0,7.0,13.0,37.0,0.0,3.0,0.0,4.0,0.0,12.0,5.0,17.0,24.0,3.0,6.0,15.0,24.0,0.0,5.0,16.0,5.0,3.0,0.36,0.57,1.05,0.0,0.0,0.0,35.61,24.0,23.45,2.0,0.22,0.67,0.67,1.53,1.52,1.47,14.07,1.18,0.92,3.54,0.45,7.42,5.47,1.13,1.2,1.14,16.0,3.0,11.0,30.0,2.0,1.0,1.0,3.0,0.0,6.0,7.0,14.0,17.0,3.0,6.0,23.0,21.0,3.0,5.0,13.0,5.0,1.0,0.31,0.55,0.33,0.0,1.0,1.0,31.02,19.0,19.65,5.0,0.19,0.33,0.33,1.04,1.06,1.04
84789118479421,2023,Moverare-Roy,LAK,pairing,5on5,20,5408.0,126.0,0.65,0.51,0.59,58.09,5.65,3.95,15.08,2.12,31.93,23.27,5.37,5.93,5.64,53.0,29.0,22.0,104.0,4.0,11.0,0.0,9.0,0.0,28.0,30.0,49.0,78.0,4.0,8.0,54.0,31.0,6.0,10.0,59.0,17.0,6.0,1.41,2.34,1.9,1.0,2.0,1.0,109.57,82.0,85.69,7.0,0.83,2.03,2.03,4.46,4.61,4.49,40.56,3.1,2.55,10.35,1.42,22.43,17.15,3.06,3.06,3.02,33.0,24.0,42.0,99.0,5.0,7.0,1.0,4.0,0.0,26.0,15.0,28.0,52.0,3.0,6.0,34.0,39.0,13.0,10.0,45.0,9.0,3.0,1.14,1.25,0.72,4.0,0.0,1.0,95.9,57.0,55.88,6.0,0.53,0.54,0.54,3.09,3.04,3.01
847641984773928481601,2023,Fasching-Pageau-Holmstrom,NYI,line,5on5,9,2357.0,95.0,0.45,0.4,0.37,15.24,1.63,0.78,3.78,0.51,7.33,5.98,1.49,1.58,1.45,11.0,9.0,10.0,30.0,1.0,2.0,0.0,3.0,0.0,7.0,7.0,10.0,19.0,2.0,4.0,25.0,16.0,3.0,8.0,13.0,5.0,2.0,0.25,0.69,0.69,0.0,1.0,0.0,29.96,20.0,19.93,2.0,0.16,0.55,0.55,1.24,1.24,1.21,26.03,1.95,1.52,6.82,0.79,12.65,10.26,1.94,1.95,1.93,23.0,11.0,11.0,45.0,1.0,2.0,0.0,5.0,0.0,9.0,17.0,22.0,33.0,0.0,0.0,15.0,19.0,4.0,6.0,25.0,8.0,1.0,0.53,1.08,0.34,1.0,0.0,0.0,44.23,34.0,33.52,2.0,0.32,0.47,0.47,1.8,1.78,1.77
84745788481030,2023,Karlsson-St. Ivany,PIT,pairing,5on5,12,744.0,79.0,0.54,0.48,0.5,5.85,0.51,0.34,2.05,0.24,2.72,2.14,0.49,0.51,0.5,5.0,3.0,4.0,12.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,5.0,8.0,0.0,0.0,4.0,5.0,4.0,0.0,7.0,0.0,1.0,0.13,0.0,0.39,0.0,0.0,0.0,12.31,8.0,7.93,0.0,0.07,0.39,0.43,0.16,0.16,0.15,5.75,0.43,0.34,1.57,0.23,3.21,2.23,0.41,0.45,0.43,3.0,5.0,5.0,13.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,7.0,1.0,2.0,1.0,5.0,1.0,2.0,6.0,2.0,0.0,0.15,0.28,0.0,1.0,0.0,0.0,13.21,8.0,8.13,1.0,0.07,0.2,0.2,0.3,0.31,0.31
847578484784138481522,2023,Greenway-Krebs-Skinner,BUF,line,5on5,12,3521.0,68.0,0.4,0.48,0.49,31.5,2.26,2.0,8.1,1.06,17.67,12.91,2.22,2.27,2.23,31.0,13.0,13.0,57.0,4.0,2.0,0.0,5.0,0.0,18.0,15.0,27.0,40.0,3.0,8.0,25.0,38.0,6.0,6.0,35.0,7.0,2.0,1.04,0.76,0.46,4.0,0.0,0.0,56.16,44.0,43.64,3.0,0.41,0.39,0.39,2.29,2.3,2.25,33.33,3.43,2.11,7.9,1.08,17.77,13.7,3.35,3.45,3.37,28.0,18.0,15.0,61.0,2.0,1.0,0.0,11.0,0.0,18.0,14.0,26.0,44.0,2.0,4.0,31.0,38.0,12.0,5.0,31.0,11.0,4.0,1.0,1.31,1.12,1.0,1.0,0.0,61.41,46.0,46.29,2.0,0.44,0.32,0.32,3.55,3.6,3.55
847810484802818481543,2023,Blais-Alexandrov-Toropchenko,STL,line,5on5,7,1480.0,44.0,0.18,0.39,0.22,3.53,0.28,0.22,0.86,0.13,2.05,1.46,0.28,0.29,0.29,2.0,3.0,11.0,16.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,4.0,8.0,9.0,24.0,5.0,4.0,4.0,1.0,0.0,0.11,0.17,0.0,0.0,0.0,0.0,16.44,5.0,5.13,1.0,0.04,0.17,0.17,0.15,0.15,0.15,12.88,1.29,0.89,2.93,0.43,7.29,5.18,1.28,1.24,1.23,14.0,4.0,7.0,25.0,2.0,1.0,0.0,3.0,0.0,5.0,7.0,12.0,16.0,0.0,0.0,8.0,7.0,4.0,3.0,12.0,4.0,2.0,0.32,0.55,0.42,2.0,0.0,0.0,24.0,18.0,17.42,3.0,0.18,0.22,0.22,1.25,1.22,1.21
847741684779558482665,2023,Mccann-Beniers-Bjorkstrand,SEA,line,5on5,12,785.0,202.0,0.45,0.6,0.62,11.03,0.63,0.68,2.79,0.36,6.49,5.04,0.62,0.66,0.65,9.0,7.0,8.0,24.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,9.0,16.0,0.0,0.0,4.0,3.0,1.0,2.0,13.0,3.0,0.0,0.35,0.28,0.0,0.0,0.0,0.0,25.89,16.0,16.99,2.0,0.14,0.0,0.0,0.76,0.8,0.8,7.26,0.76,0.51,1.71,0.23,3.91,2.88,0.75,0.74,0.73,5.0,5.0,6.0,16.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,9.0,0.0,0.0,3.0,8.0,2.0,0.0,7.0,2.0,1.0,0.23,0.27,0.26,0.0,1.0,0.0,15.64,10.0,9.81,0.0,0.11,0.0,0.0,0.87,0.85,0.84
847350484752318476419,2023,Cizikas-Pageau-Clutterbuck,NYI,line,5on5,24,1342.0,217.0,0.16,0.13,0.13,2.58,0.27,0.18,0.53,0.13,1.45,1.45,0.27,0.25,0.25,2.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,2.0,25.0,16.0,4.0,3.0,3.0,0.0,1.0,0.07,0.0,0.2,0.0,0.0,0.0,6.02,4.0,3.96,3.0,0.04,0.0,0.0,0.3,0.29,0.29,18.18,1.36,1.06,5.67,0.66,10.19,7.06,1.3,1.32,1.26,16.0,10.0,13.0,39.0,0.0,1.0,0.0,2.0,0.0,14.0,9.0,16.0,26.0,0.0,0.0,30.0,11.0,3.0,0.0,22.0,3.0,1.0,0.56,0.41,0.4,0.0,0.0,0.0,37.1,26.0,24.78,0.0,0.23,0.03,0.43,1.16,1.11,1.06
847574484795478483491,2023,Miroshnichenko-Kuznetsov-Phillips,WSH,line,5on5,2,963.0,7.0,0.48,0.5,0.41,6.95,0.67,0.4,1.95,0.24,3.51,2.23,0.66,0.7,0.68,4.0,5.0,6.0,15.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,4.0,9.0,1.0,2.0,5.0,3.0,0.0,2.0,7.0,1.0,1.0,0.14,0.14,0.39,0.0,0.0,0.0,15.55,9.0,9.32,2.0,0.08,0.39,0.39,0.36,0.37,0.36,9.28,0.74,0.54,2.13,0.3,5.28,4.01,0.73,0.71,0.7,10.0,3.0,2.0,15.0,1.0,0.0,0.0,1.0,0.0,7.0,4.0,9.0,12.0,0.0,0.0,6.0,4.0,1.0,2.0,10.0,3.0,0.0,0.26,0.48,0.0,0.0,1.0,0.0,14.49,13.0,12.5,2.0,0.11,0.0,0.0,0.85,0.82,0.8
847519384779308479293,2023,Tatar-Bellemare-Tanev,SEA,line,5on5,7,1556.0,53.0,0.73,0.58,0.53,11.78,1.29,0.85,3.1,0.48,5.87,4.4,1.22,1.24,1.17,14.0,2.0,9.0,25.0,1.0,3.0,0.0,2.0,0.0,7.0,3.0,13.0,15.0,0.0,0.0,11.0,15.0,1.0,5.0,10.0,5.0,1.0,0.31,0.71,0.26,1.0,0.0,0.0,24.04,16.0,15.45,3.0,0.18,0.59,0.59,0.87,0.86,0.84,9.75,0.48,0.56,2.5,0.32,5.88,4.26,0.48,0.49,0.49,9.0,5.0,4.0,18.0,1.0,1.0,0.0,1.0,0.0,2.0,9.0,8.0,13.0,1.0,2.0,8.0,10.0,5.0,2.0,13.0,1.0,0.0,0.4,0.08,0.0,1.0,0.0,0.0,18.91,14.0,14.71,1.0,0.11,0.08,0.08,0.51,0.53,0.53
847821184810688483808,2023,Hunt-Sharangovich-Kuzmenko,CGY,line,5on5,5,1049.0,47.0,0.3,0.41,0.38,6.59,0.45,0.43,1.77,0.22,3.66,2.47,0.45,0.43,0.43,6.0,3.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,6.0,9.0,2.0,4.0,8.0,9.0,4.0,2.0,7.0,2.0,0.0,0.23,0.22,0.0,0.0,0.0,0.0,13.6,9.0,8.57,2.0,0.09,0.0,0.0,0.54,0.52,0.51,11.49,1.07,0.57,3.23,0.36,5.39,4.4,1.05,1.08,1.07,12.0,3.0,5.0,20.0,0.0,2.0,0.0,5.0,0.0,4.0,4.0,12.0,15.0,1.0,2.0,9.0,5.0,1.0,3.0,12.0,2.0,1.0,0.21,0.32,0.54,0.0,0.0,0.0,21.12,15.0,15.93,2.0,0.12,0.68,0.68,0.51,0.53,0.53
84747168478136,2023,Middleton-Spurgeon,MIN,pairing,5on5,16,9323.0,62.0,0.61,0.54,0.56,89.2,7.5,5.8,22.76,2.96,47.65,35.33,7.26,7.69,7.44,84.0,38.0,41.0,163.0,8.0,9.0,1.0,12.0,1.0,50.0,42.0,76.0,114.0,13.0,38.0,70.0,68.0,13.0,14.0,93.0,22.0,7.0,2.75,2.68,2.07,4.0,2.0,2.0,167.83,122.0,125.14,2.0,1.21,2.02,2.15,6.57,6.67,6.54,68.53,4.72,4.37,16.7,2.29,39.22,28.71,4.64,4.66,4.59,61.0,35.0,45.0,141.0,5.0,5.0,0.0,14.0,0.0,34.0,38.0,56.0,91.0,18.0,43.0,91.0,64.0,15.0,18.0,79.0,16.0,1.0,2.33,2.09,0.3,4.0,1.0,0.0,138.29,96.0,95.28,15.0,0.9,0.66,0.66,4.95,4.9,4.83
847742984784328479992,2023,Rasmussen-Copp-Fischer,DET,line,5on5,45,14651.0,273.0,0.52,0.45,0.44,108.25,9.35,6.73,27.97,3.45,56.38,41.12,8.75,9.27,8.69,109.0,36.0,59.0,204.0,11.0,11.0,2.0,19.0,1.0,48.0,55.0,98.0,134.0,23.0,46.0,157.0,116.0,14.0,39.0,107.0,29.0,9.0,3.02,3.71,2.62,3.0,5.0,3.0,201.35,145.0,143.97,21.0,1.41,2.21,2.56,8.2,8.16,7.95,126.74,8.71,7.84,34.96,4.45,72.26,52.78,8.55,8.84,8.66,119.0,62.0,69.0,250.0,10.0,12.0,3.0,26.0,0.0,79.0,54.0,109.0,171.0,13.0,26.0,137.0,103.0,21.0,37.0,151.0,24.0,6.0,4.13,2.9,1.69,4.0,4.0,2.0,251.71,181.0,182.41,25.0,1.63,1.74,1.74,8.59,8.63,8.51
847169984757938477476,2023,Lehkonen-Johansen-Cogliano,COL,line,5on5,4,998.0,23.0,0.68,0.5,0.5,9.13,0.76,0.65,1.98,0.28,4.66,3.67,0.75,0.78,0.77,9.0,3.0,6.0,18.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,9.0,12.0,0.0,0.0,10.0,6.0,1.0,0.0,7.0,4.0,1.0,0.1,0.45,0.22,0.0,0.0,0.0,18.99,12.0,12.42,0.0,0.14,0.0,0.0,0.9,0.92,0.9,8.58,0.36,0.4,2.15,0.27,4.6,4.21,0.36,0.35,0.35,9.0,3.0,6.0,18.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,8.0,11.0,0.0,0.0,3.0,9.0,2.0,1.0,11.0,1.0,0.0,0.25,0.11,0.0,0.0,1.0,0.0,17.07,12.0,11.73,1.0,0.08,0.06,0.06,0.39,0.38,0.38
84789118482730,2023,Roy-Clarke,LAK,pairing,5on5,6,1301.0,38.0,0.45,0.5,0.57,15.31,0.86,0.9,4.0,0.51,8.27,6.46,0.84,0.81,0.79,13.0,8.0,3.0,24.0,0.0,2.0,0.0,2.0,0.0,9.0,8.0,13.0,21.0,3.0,6.0,11.0,9.0,2.0,1.0,18.0,2.0,1.0,0.41,0.21,0.24,0.0,0.0,0.0,23.04,21.0,20.16,0.0,0.18,0.25,0.25,0.8,0.76,0.75,10.25,1.04,0.75,2.67,0.51,5.83,5.2,1.04,1.13,1.12,8.0,8.0,8.0,24.0,1.0,1.0,1.0,2.0,0.0,6.0,6.0,7.0,15.0,2.0,4.0,5.0,10.0,3.0,1.0,13.0,2.0,1.0,0.2,0.29,0.56,0.0,0.0,1.0,25.1,16.0,16.7,1.0,0.15,0.56,0.56,0.64,0.68,0.67
847744684807488481577,2023,Sherwood-Mccarron-Tomasino,NSH,line,5on5,13,1650.0,133.0,0.52,0.47,0.49,15.33,1.83,0.97,3.78,0.56,8.5,6.36,1.8,1.83,1.8,17.0,5.0,5.0,27.0,2.0,2.0,1.0,2.0,0.0,6.0,10.0,15.0,20.0,5.0,10.0,17.0,22.0,2.0,3.0,15.0,3.0,4.0,0.38,0.41,1.05,1.0,0.0,1.0,28.04,22.0,22.52,1.0,0.2,0.57,0.57,1.47,1.45,1.44,16.54,1.68,1.02,4.05,0.59,8.3,7.36,1.63,1.7,1.65,20.0,3.0,8.0,31.0,0.0,3.0,0.0,5.0,0.0,9.0,6.0,20.0,23.0,2.0,4.0,12.0,15.0,0.0,4.0,18.0,2.0,3.0,0.46,0.29,0.94,0.0,0.0,0.0,30.47,23.0,22.66,4.0,0.22,0.59,0.59,1.31,1.32,1.32
847516484808068482745,2023,Mctavish-Lundestrom-Silfverberg,ANA,line,5on5,8,3180.0,53.0,0.73,0.58,0.57,25.66,2.91,1.76,6.1,0.91,13.78,10.54,2.74,2.94,2.77,21.0,15.0,11.0,47.0,4.0,3.0,1.0,6.0,0.0,5.0,18.0,17.0,32.0,2.0,4.0,30.0,19.0,3.0,5.0,24.0,10.0,2.0,0.84,1.41,0.67,1.0,3.0,0.0,47.85,36.0,36.28,2.0,0.37,0.69,0.69,2.59,2.65,2.63,18.62,1.06,1.2,4.63,0.65,11.38,8.09,1.02,1.06,1.01,20.0,7.0,7.0,34.0,0.0,1.0,0.0,5.0,0.0,7.0,14.0,20.0,27.0,0.0,0.0,21.0,19.0,5.0,15.0,24.0,2.0,1.0,0.57,0.28,0.2,0.0,0.0,0.0,33.19,27.0,26.64,8.0,0.24,0.2,0.2,1.09,1.08,1.06
847936584796388480003,2023,Frederic-Boqvist-Brazeau,BOS,line,5on5,8,898.0,126.0,0.75,0.57,0.59,9.18,1.27,0.7,2.48,0.39,4.79,3.38,1.18,1.23,1.14,11.0,2.0,3.0,16.0,2.0,2.0,0.0,2.0,0.0,2.0,5.0,9.0,11.0,0.0,0.0,5.0,13.0,3.0,3.0,7.0,5.0,1.0,0.23,0.6,0.43,1.0,1.0,0.0,16.16,13.0,13.11,3.0,0.15,0.61,0.61,0.8,0.79,0.78,6.94,0.41,0.39,1.98,0.23,3.34,2.65,0.41,0.4,0.4,8.0,1.0,3.0,12.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,7.0,8.0,2.0,4.0,6.0,16.0,3.0,4.0,7.0,2.0,0.0,0.13,0.28,0.0,0.0,1.0,0.0,11.99,9.0,8.9,4.0,0.08,0.13,0.13,0.36,0.35,0.35
847639284783988478891,2023,Connor-Lowry-Appleton,WPG,line,5on5,20,622.0,250.0,0.55,0.48,0.48,7.54,0.68,0.43,1.84,0.25,4.47,3.33,0.67,0.68,0.66,7.0,4.0,3.0,14.0,1.0,1.0,1.0,3.0,0.0,4.0,2.0,6.0,10.0,0.0,0.0,1.0,6.0,1.0,3.0,10.0,0.0,1.0,0.27,0.0,0.41,0.0,0.0,1.0,13.81,11.0,10.75,3.0,0.09,0.41,0.41,0.36,0.35,0.35,8.43,0.55,0.51,2.32,0.29,4.72,3.61,0.53,0.56,0.54,8.0,4.0,3.0,15.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,8.0,12.0,0.0,0.0,2.0,2.0,1.0,1.0,10.0,2.0,0.0,0.26,0.29,0.0,0.0,0.0,0.0,15.03,12.0,12.06,1.0,0.1,0.18,0.18,0.47,0.48,0.47
84764228480222,2023,Aho-Reilly,NYI,pairing,5on5,32,21601.0,90.0,0.56,0.49,0.51,185.55,17.17,12.0,46.32,6.13,95.41,72.98,16.27,17.34,16.45,189.0,61.0,94.0,344.0,12.0,23.0,1.0,37.0,0.0,82.0,96.0,177.0,238.0,15.0,30.0,184.0,147.0,37.0,48.0,183.0,44.0,23.0,4.92,5.41,6.83,5.0,6.0,1.0,343.16,250.0,249.86,21.0,2.51,5.52,5.52,14.16,14.35,14.14,174.01,13.68,10.82,43.09,5.81,94.05,71.54,13.32,13.67,13.31,157.0,82.0,112.0,351.0,13.0,15.0,2.0,38.0,0.0,73.0,100.0,144.0,226.0,17.0,34.0,172.0,117.0,37.0,48.0,191.0,31.0,17.0,4.96,3.78,4.95,6.0,4.0,3.0,355.67,239.0,241.15,32.0,2.23,3.23,3.54,12.38,12.41,12.25
847181784793938480144,2023,Gregor-Kampf-Reaves,TOR,line,5on5,21,6198.0,109.0,0.38,0.46,0.44,47.08,3.49,2.96,11.83,1.5,25.41,17.82,3.41,3.48,3.4,43.0,20.0,31.0,94.0,2.0,5.0,0.0,11.0,0.0,26.0,19.0,41.0,61.0,11.0,28.0,45.0,105.0,12.0,23.0,48.0,13.0,2.0,1.24,1.55,0.69,0.0,2.0,0.0,94.88,63.0,62.75,12.0,0.61,0.83,0.83,3.27,3.27,3.21,60.25,5.74,3.85,14.89,1.99,30.77,23.76,5.51,5.81,5.57,53.0,28.0,29.0,110.0,10.0,8.0,1.0,9.0,0.0,29.0,25.0,43.0,71.0,9.0,26.0,41.0,86.0,9.0,17.0,59.0,14.0,8.0,1.6,1.74,2.39,6.0,2.0,2.0,110.94,81.0,81.66,11.0,0.8,1.72,1.72,4.83,4.84,4.77
847418984769948482241,2023,Zohorna-Eller-Hinostroza,PIT,line,5on5,5,1793.0,20.0,0.53,0.51,0.49,17.29,1.52,1.03,4.28,0.56,8.89,6.72,1.45,1.49,1.42,18.0,5.0,11.0,34.0,0.0,1.0,0.0,4.0,0.0,14.0,4.0,18.0,23.0,3.0,6.0,7.0,20.0,6.0,3.0,17.0,5.0,1.0,0.43,0.78,0.31,0.0,0.0,0.0,33.36,23.0,22.73,0.0,0.22,0.31,0.31,1.42,1.4,1.37,17.07,1.35,1.09,3.94,0.61,9.41,7.59,1.3,1.34,1.29,13.0,11.0,9.0,33.0,2.0,1.0,1.0,0.0,0.0,13.0,8.0,11.0,22.0,3.0,6.0,13.0,21.0,5.0,5.0,19.0,5.0,0.0,0.58,0.78,0.0,0.0,2.0,0.0,33.11,24.0,24.03,3.0,0.23,0.17,0.17,1.42,1.39,1.37
847121484784408479547,2023,Ovechkin-Strome-Phillips,WSH,line,5on5,8,1225.0,48.0,0.51,0.41,0.43,11.69,1.73,0.93,3.22,0.43,5.06,3.62,1.63,1.7,1.6,13.0,2.0,9.0,24.0,1.0,4.0,0.0,3.0,0.0,5.0,2.0,12.0,14.0,2.0,4.0,7.0,6.0,1.0,3.0,7.0,5.0,3.0,0.21,0.75,0.78,0.0,1.0,0.0,22.64,15.0,14.38,2.0,0.2,0.92,0.92,1.02,0.99,0.96,14.22,1.65,0.98,3.28,0.51,7.94,5.65,1.58,1.71,1.64,12.0,8.0,14.0,34.0,1.0,2.0,1.0,3.0,0.0,8.0,6.0,11.0,19.0,4.0,8.0,11.0,10.0,0.0,3.0,12.0,7.0,1.0,0.39,0.78,0.49,1.0,0.0,0.0,36.65,20.0,21.12,1.0,0.2,0.55,0.55,1.3,1.37,1.3
847682284773538482070,2023,Motte-Glendening-Chaffee,TBL,line,5on5,11,1629.0,87.0,0.29,0.31,0.34,8.04,0.31,0.38,2.16,0.27,4.33,3.56,0.31,0.32,0.32,9.0,2.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,9.0,11.0,3.0,6.0,18.0,27.0,1.0,3.0,10.0,1.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,12.44,11.0,11.45,3.0,0.08,0.03,0.03,0.35,0.36,0.36,14.4,0.75,0.91,3.61,0.52,8.65,6.56,0.74,0.78,0.77,15.0,6.0,6.0,27.0,1.0,1.0,0.0,4.0,0.0,8.0,7.0,14.0,20.0,2.0,4.0,15.0,16.0,3.0,4.0,19.0,2.0,0.0,0.53,0.22,0.0,0.0,1.0,0.0,26.36,21.0,20.7,3.0,0.19,0.06,0.06,0.88,0.9,0.9
847687284800158482159,2023,Foerster-Laughton-Tippett,PHI,line,5on5,17,2632.0,193.0,0.6,0.45,0.5,18.21,1.8,1.3,4.79,0.65,9.47,6.99,1.72,1.79,1.71,19.0,6.0,15.0,40.0,2.0,1.0,0.0,2.0,0.0,10.0,10.0,17.0,23.0,8.0,18.0,24.0,24.0,5.0,1.0,19.0,4.0,2.0,0.49,0.66,0.66,0.0,1.0,1.0,39.39,25.0,24.56,1.0,0.27,0.44,0.44,1.63,1.62,1.61,18.38,1.21,1.1,4.57,0.58,9.89,7.65,1.2,1.21,1.2,17.0,8.0,24.0,49.0,0.0,0.0,0.0,4.0,0.0,10.0,11.0,17.0,25.0,3.0,6.0,31.0,17.0,4.0,3.0,21.0,3.0,1.0,0.61,0.4,0.21,0.0,0.0,0.0,49.58,25.0,25.15,2.0,0.23,0.0,0.0,1.44,1.44,1.42
847647484779628480829,2023,Lemieux-Kotkaniemi-Noesen,CAR,line,5on5,12,2711.0,90.0,0.48,0.46,0.47,16.72,1.49,1.09,4.36,0.65,9.2,7.21,1.44,1.58,1.53,17.0,7.0,9.0,33.0,2.0,2.0,0.0,3.0,0.0,10.0,7.0,15.0,22.0,1.0,2.0,18.0,33.0,6.0,1.0,20.0,2.0,2.0,0.54,0.3,0.65,2.0,0.0,0.0,36.63,24.0,25.94,1.0,0.23,0.59,0.59,1.13,1.21,1.17,20.75,1.6,1.35,5.25,0.69,10.31,7.81,1.52,1.55,1.48,17.0,10.0,11.0,38.0,1.0,2.0,0.0,2.0,0.0,8.0,14.0,16.0,26.0,0.0,0.0,17.0,24.0,7.0,6.0,18.0,8.0,1.0,0.4,0.97,0.23,1.0,0.0,0.0,36.79,27.0,26.33,2.0,0.28,0.27,0.27,1.61,1.56,1.51
